Ano Fato,Data Fato,Data_Hora Fato,Dia da Semana Fato,Latitude,Longitude,Tentado/Consumado Nat Principal,Desc Longa Subgrupo Complemento Nat,Causa Presumida
2015,2/28/2015,28/02/2015 20:00:00,SÁBADO,-20.75296140,-42.88149270,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,3/4/2015,04/03/2015 20:50:00,QUARTA-FEIRA,-20.69083330,-42.85005560,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2015,3/5/2015,05/03/2015 11:00:00,QUINTA-FEIRA,-20.72250000,-42.84802500,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,OUTRAS MOTIVACOES/CAUSAS 
2015,3/6/2015,06/03/2015 06:15:00,SEXTA-FEIRA,-20.74982770,-42.82385020,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2015,3/6/2015,06/03/2015 16:45:00,SEXTA-FEIRA,-20.74603910,-42.86326570,TENTADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,IGNORADO
2015,3/7/2015,07/03/2015 17:00:00,SÁBADO,-20.77078030,-42.90360280,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2015,3/13/2015,13/03/2015 05:40:00,SEXTA-FEIRA,-20.74982770,-42.82385020,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,3/14/2015,14/03/2015 14:50:00,SÁBADO,-20.75129730,-42.83962410,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,3/15/2015,15/03/2015 22:40:00,DOMINGO,-20.78902780,-42.88019440,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,3/17/2015,17/03/2015 21:00:00,TERÇA-FEIRA,-20.75646720,-42.87651420,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,3/18/2015,18/03/2015 22:00:00,QUARTA-FEIRA,-20.75129730,-42.83962410,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
