Ano Fato,Data Fato,Data_Hora Fato,Dia da Semana Fato,Latitude,Longitude,Tentado/Consumado Nat Principal,Desc Longa Subgrupo Complemento Nat,Causa Presumida
2015,5/13/2015,13/05/2015 13:40:00,QUARTA-FEIRA,-22.42178560,-45.46441620,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,5/13/2015,13/05/2015 22:00:00,QUARTA-FEIRA,-22.42804720,-45.49356460,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,5/17/2015,17/05/2015 03:15:00,DOMINGO,-22.42838030,-45.46326420,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,5/25/2015,25/05/2015 11:40:00,SEGUNDA-FEIRA,-22.42897260,-45.44453750,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,IGNORADO
2015,6/5/2015,05/06/2015 06:00:00,SEXTA-FEIRA,-22.42118740,-45.45477290,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,6/13/2015,13/06/2015 00:30:00,SÁBADO,-22.42412350,-45.49206080,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,VANTAGEM ECONOMICA
2015,6/14/2015,14/06/2015 22:00:00,DOMINGO,-22.43128040,-45.45867860,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2015,6/15/2015,15/06/2015 15:45:00,SEGUNDA-FEIRA,-22.44426630,-45.47941370,CONSUMADO,BENS/VALORES DE TRABALHADOR DE RUA,IGNORADO
2015,6/19/2015,19/06/2015 22:15:00,SEXTA-FEIRA,-22.41961280,-45.45326740,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/19/2015,19/06/2015 22:10:00,SEXTA-FEIRA,-22.41511480,-45.45110480,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,6/20/2015,20/06/2015 20:30:00,SÁBADO,-22.42805420,-45.43577240,CONSUMADO,BENS/VALORES DE MORADOR / VISITANTE DE RESIDENCIA,IGNORADO
2015,7/3/2015,03/07/2015 19:45:00,SEXTA-FEIRA,-22.42072570,-45.45332380,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,7/6/2015,06/07/2015 03:00:00,SEGUNDA-FEIRA,-22.42969989,-45.45316802,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
