Unnamed: 0,closeness_centrality,betweenes_centrality,degree_centrality,eigenvector_centrality,pagerank_centrality,latitude e longitude,quantidade_ocorrencia,distancia_universidade,quantidade_ocorrencia_2,medida_influencia_crime
3365,0.0253054593048869,0.0010252295980514,0.0015515903801396,3.1516820395448244e-07,0.0003053350681489,"(-21.2440756, -44.9789537)",0,2163.364273683532,0.0,0.0
3366,0.0253056298061691,0.0050841408011413,0.0015515903801396,1.8249586445421745e-07,0.0003044669586741,"(-21.2437544, -44.9804484)",0,2027.8247386888136,0.0,0.0
3367,0.0246750298242046,0.0005148556283813,0.0015515903801396,1.2055894564908397e-07,0.0003199324096435,"(-21.2435203, -44.9790592)",0,2113.3446813483984,0.0,0.0
3368,0.0240716993614655,0.0,0.0005171967933798,1.835692675689664e-08,0.0001344189913804,"(-21.2424339, -44.9814473)",0,1850.6831845027632,0.0,0.0
3369,0.0246742192973933,0.0022922346500179,0.0020687871735195,6.712485147295894e-08,0.0004467715791876,"(-21.242287, -44.9812248)",0,1855.7655215022808,0.0,0.0
3370,0.0265807793781371,0.0005176650263795,0.0015515903801396,9.045314551829146e-07,0.000319748124871,"(-21.246071, -44.9805776)",0,2210.794681677658,0.0,0.0
3371,0.0258828663104172,0.0,0.0005171967933798,2.473664706657806e-07,0.0001303032388911,"(-21.2459437, -44.9799444)",0,2242.340577969636,0.0,0.0
3372,0.0268030983869661,0.0,0.0005171967933798,3.442259387590167e-07,0.0001224215092018,"(-21.2471248, -44.9809721)",0,2277.7939655847526,0.0,0.0
3373,0.0275522386555651,0.007969250747473,0.0020687871735195,1.2587117636816323e-06,0.0003940839855405,"(-21.2467136, -44.9810629)",0,2235.6215377454,0.0,0.0
3374,0.0252983003251495,0.0,0.0005171967933798,1.434115439090311e-07,0.0001297778366811,"(-21.2476945, -44.9758159)",0,2676.9868140022536,0.0,0.0
3375,0.0299903457892586,0.0038921000245614,0.0010343935867597,0.0009718531744368,0.0001866689002667,"(-21.2388401, -44.9899174)",0,1003.3158332198252,0.0,0.0
3376,0.0277554424730783,0.0007371760527106,0.0015515903801396,0.0025637835999785,0.0002620396518357,"(-21.2418132, -44.9843821)",0,1594.6781997079252,0.0,0.0
